episode,step,train_score,eval_score,best_score,epsilon,loss,q_avg_0,q_min_0,q_max_0,q_avg_1,q_min_1,q_max_1
15664,4024993,34.0,35.0,534.0,             0.00101,0.011822992825725426,9.949,7.691,10.949,9.771,2.487,10.768
15665,4025867,87.0,35.0,534.0,             0.00045,0.012396188500125251,9.934,6.321,10.745,9.718,-0.827,10.911
15666,4025923,0.0,158.0,534.0,             0.00043,0.017453472036452564,9.68,-23.169,10.762,9.568,-6.358,10.845
15667,4026266,30.0,158.0,534.0,             0.00031,0.011191048343569506,9.327,-16.041,10.669,9.297,-2.42,10.675
15668,4026452,14.0,158.0,534.0,             0.00026,0.011163452606377822,9.417,-4.683,10.571,9.01,-3.527,10.667
15669,4028401,201.0,158.0,534.0,             0.00010,0.01237289704883083,9.885,-8.339,10.843,9.671,-0.817,10.771
15670,4028519,6.0,158.0,534.0,             0.00010,0.011240890627466457,9.63,-22.934,10.766,9.58,-4.08,10.738
15671,4028732,16.0,0.0,534.0,             0.00010,0.012414225789515013,9.313,-14.306,11.142,8.91,-1.333,10.819
15672,4029499,75.0,0.0,534.0,             0.00010,0.015539512180980063,9.676,-21.718,10.655,9.256,-2.805,10.686
15673,4030604,111.0,0.0,534.0,             0.00010,0.016603239698596804,9.745,-10.442,10.831,9.545,-7.458,10.721
15674,4030820,17.0,0.0,534.0,             0.00010,0.01394189864475737,9.786,-14.722,10.69,9.503,-3.489,10.678
15675,4031517,68.0,0.0,534.0,             0.00010,0.014813489039876823,9.908,-7.042,10.82,9.601,-1.318,10.891
15676,4031825,27.0,57.0,534.0,             0.00010,0.016982325327971212,9.672,-11.517,10.717,9.574,-3.304,10.682
15677,4032781,95.0,57.0,534.0,             0.00010,0.013646918048187856,9.881,0.507,10.872,9.488,-5.543,10.826
15678,4033463,66.0,57.0,534.0,             0.00010,0.01495944214059597,9.773,-16.858,10.832,9.689,-2.799,10.806
15679,4033939,44.0,57.0,534.0,             0.00010,0.01621179813210962,9.535,-13.814,10.968,9.224,-2.555,11.148
15680,4034462,49.0,57.0,534.0,             0.00010,0.011365915032172215,9.711,-13.1,10.684,9.595,-2.584,10.682
15681,4034705,20.0,160.0,534.0,             0.00010,0.0164162271173188,9.853,-8.177,10.754,9.481,-4.217,10.688
15682,4035326,60.0,160.0,534.0,             0.00010,0.012086967886376815,9.797,-22.891,10.698,9.604,-2.947,10.747
15683,4035862,51.0,160.0,534.0,             0.00010,0.01184664502226897,9.742,-19.918,12.382,9.435,-3.084,11.629
15684,4037533,171.0,160.0,534.0,             0.00010,0.01263740805714385,9.821,-16.452,11.791,9.554,-5.289,10.671
15685,4037774,19.0,160.0,534.0,             0.00010,0.014426655655570282,9.859,2.68,10.8,9.604,3.906,10.737
15686,4038310,51.0,5.0,534.0,             0.00010,0.012429779339533946,9.785,-13.661,10.655,9.691,-1.814,10.709
15687,4039238,92.0,5.0,534.0,             0.00010,0.013462799487413201,9.749,-8.328,11.598,9.542,-2.85,11.277
15688,4039601,32.0,5.0,534.0,             0.00010,0.008973558674683184,9.879,-0.037,10.702,9.772,1.959,10.765
15689,4040100,47.0,5.0,534.0,             0.09112,0.013764401479602749,9.976,6.662,10.714,9.845,7.217,10.725
15690,4040107,-5.0,5.0,534.0,             0.09053,0.016848603529589518,8.171,5.94,8.993,8.123,5.869,8.953
15691,4040122,-5.0,63.0,534.0,             0.08929,0.01648771932038168,9.656,-15.443,10.716,9.526,-5.443,10.654
15692,4040222,4.0,63.0,534.0,             0.08143,0.021363572496920825,9.442,-45.558,10.682,9.349,-9.278,10.646
15693,4040417,15.0,63.0,534.0,             0.06805,0.011275989956294115,9.424,-5.798,10.608,8.928,-1.871,10.636
15694,4040441,-4.0,63.0,534.0,             0.06656,0.01674172172594505,9.16,3.99,10.066,9.233,4.634,10.307
15695,4040599,11.0,63.0,534.0,             0.05754,0.013177063014016404,9.76,-7.215,10.716,9.681,5.324,12.821
15696,4040623,-4.0,-4.0,534.0,             0.05629,0.023634193833762158,9.145,-10.598,10.71,8.531,-0.947,10.458
15697,4040656,-3.0,-4.0,534.0,             0.05460,0.013874157853988987,8.486,-13.518,10.56,8.941,-0.79,10.678
15698,4040918,22.0,-4.0,534.0,             0.04289,0.016257308782984765,9.954,7.806,10.638,9.773,5.772,10.724
15699,4041058,9.0,-4.0,534.0,             0.03771,0.01997861056172821,9.915,8.784,10.597,9.773,8.149,10.658
15700,4041317,21.0,-4.0,534.0,             0.02970,0.015287106063821027,9.854,-2.714,10.848,9.582,-2.392,10.939
15701,4041406,3.0,90.0,534.0,             0.02737,0.010252455945304606,9.798,-10.412,11.651,9.487,-1.249,10.749
15702,4042475,107.0,90.0,534.0,             0.01022,0.013322971575114601,9.966,-8.186,10.784,9.807,-7.841,10.912
15703,4043807,135.0,90.0,534.0,             0.00300,0.013258807066110993,9.922,0.164,11.028,9.572,-3.562,10.85
15704,4044151,30.0,90.0,534.0,             0.00218,0.012625223257494982,9.687,-2.408,10.842,9.197,-0.022,10.766
15705,4044664,48.0,90.0,534.0,             0.00136,0.010862654600030112,9.476,-47.898,10.793,9.451,-4.457,10.771
15706,4045539,87.0,144.0,534.0,             0.00061,0.012401979841557997,9.97,-2.189,11.118,9.764,-1.912,10.803
15707,4045676,8.0,144.0,534.0,             0.00054,0.010750194538612408,8.708,-7.769,10.671,8.387,-5.391,10.799
15708,4046438,75.0,144.0,534.0,             0.00027,0.012854505920192359,9.763,-15.682,10.744,9.633,-3.717,10.705
15709,4046810,33.0,144.0,534.0,             0.00019,0.012708401623850448,9.464,-10.939,10.61,9.282,-3.349,10.671
15710,4047182,33.0,144.0,534.0,             0.00013,0.012438427644997073,9.718,-4.122,11.467,9.398,-1.814,10.648
15711,4047459,23.0,32.0,534.0,             0.00010,0.012402154631754685,9.398,-13.644,10.662,9.224,-5.959,10.772
15712,4047568,5.0,32.0,534.0,             0.00010,0.01540813393198774,9.604,1.554,11.132,8.963,1.509,10.671
15713,4048777,122.0,32.0,534.0,             0.00010,0.012735558864442944,9.837,-9.026,10.877,9.634,-1.519,10.898
15714,4049754,98.0,32.0,534.0,             0.00010,0.013078537819661132,9.838,0.353,10.735,9.618,-1.008,10.73
15715,4050196,41.0,32.0,534.0,             0.00010,0.012420974111756546,9.869,1.453,10.634,9.785,2.814,11.117
15716,4050446,20.0,35.0,534.0,             0.00010,0.013866974301403389,9.576,-5.222,10.688,9.291,-6.492,10.72
15717,4051425,98.0,35.0,534.0,             0.00010,0.01360694279138425,9.96,1.036,10.898,9.742,0.166,11.541
15718,4051910,45.0,35.0,534.0,             0.00010,0.014716745421083971,9.775,-4.646,10.689,9.568,-5.936,10.729
15719,4053491,162.0,35.0,534.0,             0.00010,0.013264857152585737,9.798,1.246,10.738,9.634,-3.032,10.944
15720,4054343,84.0,35.0,534.0,             0.00010,0.014018475123614996,9.898,-2.223,10.936,9.699,-1.573,10.935
15721,4056608,234.0,51.0,534.0,             0.00010,0.011762001756738015,9.938,4.535,11.006,9.726,1.129,11.63
15722,4057067,43.0,51.0,534.0,             0.00010,0.011003448219801459,9.795,7.0,10.814,9.558,3.252,11.095
15723,4058083,102.0,51.0,534.0,             0.00010,0.013673308607308638,9.868,3.333,10.755,9.602,-3.772,10.922
15724,4058370,24.0,51.0,534.0,             0.00010,0.012881523251123012,9.508,-14.752,10.996,9.36,-2.656,11.228
15725,4059977,164.0,51.0,534.0,             0.00010,0.01245521862545487,9.873,-1.417,11.271,9.546,-11.443,10.661
15726,4060020,-2.0,68.0,534.0,             0.09808,0.017370345631376082,9.651,-38.087,10.68,9.585,-2.514,10.792
15727,4060138,6.0,68.0,534.0,             0.08798,0.011898084851455385,9.252,-8.278,10.867,9.331,-3.876,10.577
15728,4060164,-3.0,68.0,534.0,             0.08590,0.015174282956510209,9.869,8.932,10.508,9.763,8.916,10.527
15729,4060313,10.0,68.0,534.0,             0.07489,0.01829232693721709,9.902,8.245,10.662,9.648,3.963,10.684
15730,4060331,-4.0,68.0,534.0,             0.07365,0.00990187295893621,9.572,8.906,10.393,9.628,8.849,10.576
15731,4060544,16.0,39.0,534.0,             0.06053,0.01696445974395632,9.641,-7.553,10.713,9.447,-3.485,10.757
15732,4060654,6.0,39.0,534.0,             0.05470,0.015567263007291,9.88,8.839,10.745,9.51,4.818,10.588
15733,4060810,10.0,39.0,534.0,             0.04738,0.01634100165206175,9.833,7.738,10.688,9.584,6.125,10.761
15734,4060910,4.0,39.0,534.0,             0.04321,0.014493358413456009,9.287,-6.007,10.596,8.674,-2.995,10.564
15735,4060962,-1.0,39.0,534.0,             0.04119,0.015910770836993694,6.154,-33.166,10.589,7.2,-7.985,10.519
15736,4061016,0.0,62.0,534.0,             0.03919,0.016796762565651012,9.722,-17.512,10.734,9.577,-2.428,10.777
15737,4061363,31.0,62.0,534.0,             0.02847,0.0132517118672223,9.871,0.7,10.688,9.717,1.018,10.736
15738,4061550,14.0,62.0,534.0,             0.02397,0.017049732530255487,9.872,8.822,10.638,9.845,8.218,10.633
15739,4062651,111.0,62.0,534.0,             0.00869,0.014502719843890823,9.927,2.292,11.13,9.65,1.823,10.856
15740,4063065,38.0,62.0,534.0,             0.00594,0.01440227214007409,9.943,7.428,10.715,9.733,3.159,10.676
15741,4063140,2.0,60.0,534.0,             0.00554,0.010679809025799234,9.879,0.994,10.722,9.685,-5.12,10.765
15742,4063486,31.0,60.0,534.0,             0.00403,0.012608165536116206,9.87,4.592,10.703,9.661,-0.141,10.707
15743,4063801,27.0,60.0,534.0,             0.00301,0.014551944493515684,9.439,-29.003,10.734,9.505,-2.302,10.678
15744,4063957,10.0,60.0,534.0,             0.00261,0.017095414959700204,9.927,8.87,10.677,9.594,5.733,10.58
15745,4063990,-3.0,60.0,534.0,             0.00253,0.012105505544847498,9.906,8.947,10.593,9.886,8.842,10.665
15746,4064023,-3.0,80.0,534.0,             0.00246,0.009153875007265897,9.594,-7.514,10.89,9.244,-5.849,10.829
15747,4064633,59.0,80.0,534.0,             0.00140,0.013388189872474882,9.822,-8.703,10.837,9.568,-1.86,10.727
15748,4065479,84.0,80.0,534.0,             0.00064,0.015472157089778357,9.997,-0.638,12.038,9.735,0.728,10.83
15749,4065530,-1.0,80.0,534.0,             0.00061,0.026016733949255272,7.24,-17.895,10.588,7.792,-3.0,10.72
15750,4066062,50.0,80.0,534.0,             0.00038,0.013547396463586221,9.785,-5.733,10.881,9.666,-1.36,10.754
15751,4066852,78.0,61.0,534.0,             0.00018,0.013133229110448893,9.857,4.255,10.801,9.627,-1.941,10.723
15752,4066961,5.0,61.0,534.0,             0.00016,0.012820828508440438,9.52,2.346,10.55,8.847,-0.793,10.603
15753,4067017,0.0,61.0,534.0,             0.00016,0.014889812789208787,9.924,8.958,10.609,9.753,5.506,10.563
15754,4067355,30.0,61.0,534.0,             0.00011,0.013002286715944127,9.867,-8.894,10.848,9.766,-4.163,10.766
15755,4067414,0.0,61.0,534.0,             0.00011,0.010081729962159012,7.513,-12.029,10.657,7.637,-2.045,10.561
15756,4068323,90.0,138.0,534.0,             0.00010,0.0163617162996359,9.725,-25.558,10.755,9.44,-3.969,10.687
15757,4069817,152.0,138.0,534.0,             0.00010,0.012915417237774254,9.95,4.167,11.001,9.715,0.817,11.27
15758,4070745,92.0,138.0,534.0,             0.00010,0.015450301342094337,9.822,0.919,10.718,9.636,-3.911,10.805
15759,4071112,33.0,138.0,534.0,             0.00010,0.01187847694207607,9.692,-0.56,10.651,9.404,-5.864,10.673
15760,4072683,161.0,138.0,534.0,             0.00010,0.01517425092971065,9.901,3.191,11.076,9.697,-1.404,10.819
15761,4073357,65.0,129.0,534.0,             0.00010,0.013473310391245913,9.839,-0.402,10.795,9.612,-5.4,11.015
15762,4073413,0.0,129.0,534.0,             0.00010,0.011082779763715475,9.653,8.144,10.538,9.5,5.905,10.491
15763,4073633,17.0,129.0,534.0,             0.00010,0.013327618669559756,9.344,-5.722,10.664,9.312,-0.783,10.684
15764,4075097,149.0,129.0,534.0,             0.00010,0.014363310320647638,9.766,-23.822,11.04,9.549,-4.807,10.757
15765,4077118,208.0,129.0,534.0,             0.00010,0.013521751410551697,9.91,-34.182,10.991,9.656,-1.381,10.93
15766,4077880,75.0,18.0,534.0,             0.00010,0.012225660952107536,9.707,-8.084,10.818,9.531,-1.795,11.044
15767,4080165,237.0,18.0,534.0,             0.08582,0.012117463488924507,9.844,0.285,11.02,9.684,1.84,10.784
15768,4080265,4.0,18.0,534.0,             0.07827,0.018655135231092572,8.792,-25.068,11.87,9.095,-0.068,10.574
15769,4080835,54.0,18.0,534.0,             0.04630,0.012375042651342882,9.539,-14.46,10.635,9.393,-3.424,10.655
15770,4081049,17.0,18.0,534.0,             0.03802,0.01040335812346975,9.828,0.67,10.866,9.596,2.729,10.666
15771,4081574,50.0,23.0,534.0,             0.02344,0.013168126605007621,9.842,-3.797,10.955,9.54,-1.7,11.026
15772,4081619,-1.0,23.0,534.0,             0.02249,0.010255324695673253,9.857,8.827,10.527,9.844,8.791,10.632
15773,4082155,51.0,23.0,534.0,             0.01373,0.012632027933128185,9.84,6.949,10.548,9.66,0.889,10.595
15774,4082386,18.0,23.0,534.0,             0.01110,0.01629488346231416,9.601,0.203,10.56,8.992,-1.153,10.591
15775,4082542,10.0,23.0,534.0,             0.00961,0.014845044027867679,9.489,-7.022,10.695,9.394,-6.372,10.708
15776,4082956,38.0,84.0,534.0,             0.00656,0.012579190161794531,9.879,6.723,10.638,9.743,1.831,10.719
15777,4083113,10.0,84.0,534.0,             0.00568,0.014041328896504418,9.824,6.257,10.547,9.835,8.058,10.643
15778,4086018,302.0,84.0,534.0,             0.00039,0.012366850597951434,9.923,-24.773,10.907,9.737,-1.224,11.173
15779,4086122,5.0,84.0,534.0,             0.00036,0.009951192837504026,9.891,8.968,10.555,9.718,5.045,10.589
15780,4086287,11.0,84.0,534.0,             0.00031,0.009359767827713354,9.413,-2.18,10.582,9.201,-1.197,10.582
15781,4087619,135.0,4.0,534.0,             0.00010,0.010976610094818913,9.771,-7.943,10.914,9.651,-2.61,11.15
15782,4088171,52.0,4.0,534.0,             0.00010,0.010532992547466521,9.838,3.759,11.326,9.612,-1.841,10.625
15783,4088274,5.0,4.0,534.0,             0.00010,0.008497993635280438,9.842,8.906,10.567,9.722,7.926,10.638
15784,4088524,20.0,4.0,534.0,             0.00010,0.010202578901546076,9.331,-8.666,10.586,9.277,-1.52,10.557
15785,4088613,3.0,4.0,534.0,             0.00010,0.013239508729527463,8.192,-8.135,10.631,8.324,-5.237,10.592
15786,4088815,15.0,81.0,534.0,             0.00010,0.010910854141497615,9.702,-30.325,11.151,9.496,-3.111,10.89
15787,4089752,93.0,81.0,534.0,             0.00010,0.013030893285013338,9.754,-12.771,10.738,9.587,-4.428,10.711
15788,4090829,108.0,81.0,534.0,             0.00010,0.014332343889603576,9.745,-12.042,10.801,9.597,-6.66,10.678
15789,4091364,51.0,81.0,534.0,             0.00010,0.012668301065661292,9.724,-4.544,11.593,9.209,-0.119,11.307
15790,4092925,160.0,81.0,534.0,             0.00010,0.012928568509839592,9.855,1.918,11.044,9.632,1.012,10.632
15791,4093466,51.0,152.0,534.0,             0.00010,0.013216125378232404,9.837,-2.953,10.597,9.614,-2.319,10.691
15792,4093942,44.0,152.0,534.0,             0.00010,0.012683316979761737,9.629,-2.832,10.628,9.409,-1.697,10.615
15793,4094625,66.0,152.0,534.0,             0.00010,0.012845592425763198,9.585,-49.332,10.976,9.537,-6.491,11.247
15794,4095665,104.0,152.0,534.0,             0.00010,0.011835839714946745,9.75,-21.556,10.899,9.607,-5.21,10.734
15795,4096475,80.0,152.0,534.0,             0.00010,0.01186383073232539,9.612,-5.122,10.594,9.318,-3.02,11.041
15796,4096558,3.0,9.0,534.0,             0.00010,0.011055259570529887,9.524,-12.304,10.53,9.531,-1.281,10.635
15797,4096999,41.0,9.0,534.0,             0.00010,0.0108372197113456,9.822,0.768,10.661,9.493,-0.386,10.611
15798,4097249,20.0,9.0,534.0,             0.00010,0.01246511067659594,9.737,3.599,10.699,9.34,0.906,10.486
15799,4097700,42.0,9.0,534.0,             0.00010,0.01018933656912229,9.753,-11.776,10.547,9.69,-2.425,10.584
15800,4098006,26.0,9.0,534.0,             0.00010,0.010160043364462254,9.178,-34.203,10.639,8.87,-3.786,10.614
15801,4098134,7.0,70.0,534.0,             0.00010,0.016290287755964528,9.815,0.681,10.694,9.587,0.251,10.601
15802,4098499,33.0,70.0,534.0,             0.00010,0.010218588551283138,9.778,-4.454,10.55,9.593,1.506,10.556
15803,4098712,16.0,70.0,534.0,             0.00010,0.012524525564985936,9.369,-0.825,10.507,8.926,-1.49,10.562
15804,4098794,3.0,70.0,534.0,             0.00010,0.010571114016872853,9.794,7.59,10.596,9.809,6.566,10.61
15805,4100033,125.0,70.0,534.0,             0.09692,0.010904258464446518,9.809,-5.475,10.83,9.739,-1.972,10.648
15806,4100131,4.0,27.0,534.0,             0.08855,0.016808358742142742,9.347,-14.664,10.624,9.104,-3.724,10.635
15807,4100149,-4.0,27.0,534.0,             0.08710,0.015071376200972332,9.74,9.011,10.486,9.701,8.944,10.492
15808,4100427,23.0,27.0,534.0,             0.06742,0.0119026125148659,9.916,7.227,10.703,9.656,5.371,10.627
15809,4100460,-3.0,27.0,534.0,             0.06540,0.018722606674683364,9.813,8.885,10.374,9.755,8.287,10.352
15810,4100478,-4.0,27.0,534.0,             0.06433,0.0070741562716042,9.625,8.894,10.47,9.622,8.954,10.395
15811,4100530,-1.0,26.0,534.0,             0.06132,0.020515355431528475,9.302,-24.811,10.617,9.111,-2.076,11.207
15812,4100563,-3.0,26.0,534.0,             0.05948,0.013695846265887447,9.639,8.551,10.412,9.435,7.837,10.348
15813,4100587,-4.0,26.0,534.0,             0.05818,0.017338224124008168,3.255,-28.58,9.816,3.858,-2.409,9.873
15814,4100621,-2.0,26.0,534.0,             0.05639,0.018104279787033137,9.669,8.806,10.442,9.649,8.829,10.466
15815,4100949,29.0,26.0,534.0,             0.04169,0.013111613371420833,9.844,3.623,10.636,9.624,0.4,10.625
15816,4101155,16.0,6.0,534.0,             0.03448,0.012582579688383808,9.845,6.768,10.463,9.835,7.332,10.539
15817,4101183,-3.0,6.0,534.0,             0.03360,0.00860182716028898,9.729,8.96,10.384,9.732,8.816,10.433
15818,4101235,-1.0,6.0,534.0,             0.03203,0.007527374785590487,9.53,-3.631,10.646,9.561,-3.841,10.578
15819,4101515,24.0,6.0,534.0,             0.02475,0.011647445125605112,9.825,7.358,10.823,9.513,-0.895,10.743
15820,4101988,44.0,6.0,534.0,             0.01601,0.015404686116515983,9.947,6.334,10.613,9.773,5.206,10.62
15821,4102568,55.0,-2.0,534.0,             0.00938,0.013692797805937329,9.669,-7.478,10.683,9.465,-2.096,10.7
15822,4102792,18.0,-2.0,534.0,             0.00763,0.01099228808587733,9.947,8.951,10.61,9.868,8.014,10.596
15823,4105159,245.0,-2.0,534.0,             0.00086,0.012872808198666852,9.842,-8.711,11.368,9.662,-1.686,11.452
15824,4105291,8.0,-2.0,534.0,             0.00076,0.016393865070175238,9.872,8.993,10.598,9.827,8.863,10.534
15825,4106332,104.0,-2.0,534.0,             0.00029,0.013051791583654434,9.684,-5.123,10.752,9.424,-9.511,10.676
15826,4106450,6.0,86.0,534.0,             0.00026,0.017627970724202833,9.628,-33.023,10.61,9.484,-5.814,10.652
15827,4107528,108.0,86.0,534.0,             0.00010,0.01314391965448903,9.796,-26.875,10.679,9.787,-2.924,10.622
15828,4112189,489.0,86.0,534.0,             0.00010,0.012872061230513198,9.853,-1.858,11.211,9.687,0.338,10.916
15829,4112640,42.0,86.0,534.0,             0.00010,0.011777364964051762,9.762,-10.145,10.847,9.72,-1.317,10.632
15830,4113994,138.0,86.0,534.0,             0.00010,0.01111671842066014,9.803,-4.059,10.557,9.566,-1.046,10.569
15831,4114800,79.0,1.0,534.0,             0.00010,0.011714108483348777,9.839,0.494,10.566,9.585,-2.166,10.607
15832,4115073,23.0,1.0,534.0,             0.00010,0.013746648882311042,9.418,-11.326,10.705,9.394,-4.618,10.694
15833,4117747,278.0,1.0,534.0,             0.00010,0.011475048996456749,9.922,-1.342,10.772,9.772,0.048,10.762
15834,4118260,48.0,1.0,534.0,             0.00010,0.010559793380946902,9.771,1.247,10.596,9.57,-1.71,11.483
15835,4118485,18.0,1.0,534.0,             0.00010,0.010767178879792078,9.364,-10.765,10.635,9.186,-3.058,10.712
15836,4119026,51.0,91.0,534.0,             0.00010,0.00864261508346475,9.687,-13.59,10.781,9.399,-2.141,10.703
